Coverage,EmploymentStatus,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Vehicle.Class,Customer.Lifetime.Value
Premium,Employed,69240,Single,194,0,2,Offer2,Luxury SUV,23086.36478
Basic,Employed,26876,Married,66,0,2,Offer4,Four-Door Car,21034.01815
Extended,Medical Leave,20072,Single,84,0,6,Offer3,Two-Door Car,6207.171358
Basic,Unemployed,0,Single,68,0,6,Offer1,Two-Door Car,4784.416267
Basic,Employed,58268,Married,67,0,2,Offer1,Two-Door Car,7988.506358
Basic,Employed,77498,Single,74,0,5,Offer1,Two-Door Car,5843.614767
Extended,Employed,33255,Married,138,0,1,Offer1,Sports Car,5553.18672
Extended,Unemployed,0,Single,91,0,1,Offer1,Four-Door Car,3056.217296
Basic,Employed,61067,Divorced,64,0,3,Offer2,Four-Door Car,5032.165498
Basic,Employed,68144,Married,66,0,2,Offer2,Four-Door Car,8178.235107
Basic,Employed,78735,Married,63,1,6,Offer2,Four-Door Car,5064.127663
Extended,Employed,97732,Married,79,0,2,Offer4,Four-Door Car,9552.926922
Basic,Retired,23665,Married,67,0,2,Offer1,Four-Door Car,22658.53652
Extended,Employed,77153,Married,99,1,5,Offer1,Four-Door Car,7914.82311
Basic,Medical Leave,19189,Married,108,0,3,Offer2,SUV,8281.740124
Basic,Unemployed,0,Married,70,1,3,Offer1,Two-Door Car,5099.513147
Basic,Employed,61006,Married,74,0,8,Offer2,Four-Door Car,5948.98896
Premium,Employed,60475,Married,107,0,1,Offer2,Four-Door Car,4330.38602
Basic,Employed,34528,Married,69,2,7,Offer1,Four-Door Car,5377.90796
Basic,Employed,62470,Married,66,0,4,Offer3,Two-Door Car,5325.394799
Premium,Unemployed,0,Married,158,0,2,Offer3,SUV,17288.55405
Basic,Employed,31385,Divorced,69,0,1,Offer3,Four-Door Car,2726.797356
Basic,Employed,76675,Married,72,0,9,Offer1,Four-Door Car,5811.918112
Basic,Employed,81064,Single,70,4,3,Offer1,Two-Door Car,5328.835851
Basic,Disabled,11417,Married,63,0,6,Offer2,Two-Door Car,4700.007467
Basic,Employed,50632,Married,62,0,1,Offer3,Two-Door Car,2483.642397
Basic,Employed,28181,Married,109,0,3,Offer3,SUV,8476.082867
Basic,Employed,46072,Married,64,0,4,Offer2,Four-Door Car,5064.127663
Premium,Unemployed,0,Single,102,0,7,Offer1,SUV,8237.376444
Extended,Employed,66947,Married,78,0,8,Offer3,Four-Door Car,6331.338496
Basic,Unemployed,0,Married,73,2,1,Offer2,Four-Door Car,2585.444463
Premium,Employed,60010,Married,103,0,1,Offer2,Four-Door Car,4179.488639
Extended,Employed,48056,Married,78,0,1,Offer3,Four-Door Car,3129.110699
Basic,Disabled,13103,Married,72,0,7,Offer1,Four-Door Car,5384.671725
Basic,Medical Leave,12964,Single,68,0,5,Offer1,Two-Door Car,4770.984146
Basic,Disabled,11904,Single,61,2,3,Offer1,Two-Door Car,4254.620669
Basic,Employed,21189,Divorced,66,0,2,Offer3,Two-Door Car,18321.86647
Basic,Unemployed,0,Married,73,0,5,Offer1,Four-Door Car,5504.139033
Extended,Unemployed,0,Married,96,0,1,Offer1,Four-Door Car,3731.504584
Basic,Disabled,18375,Married,103,0,1,Offer1,Sports Car,3954.344534
Extended,Employed,49988,Married,84,0,5,Offer2,Two-Door Car,6408.785577
Basic,Medical Leave,16154,Married,62,1,2,Offer1,Four-Door Car,18534.61157
Extended,Employed,35257,Married,83.55009176,0,3,Offer1,Four-Door Car,7532.262392
Premium,Employed,96170,Married,92,0,1,Offer2,Four-Door Car,3703.404606
Extended,Employed,79298,Married,90,0,1,Offer2,Four-Door Car,3589.710715
Basic,Employed,69050,Divorced,68,0,5,Offer1,Two-Door Car,5364.469352
Extended,Employed,75264,Married,78,0,2,Offer2,Four-Door Car,9388.162927
Basic,Employed,62470,Married,67,0,9,Offer4,Four-Door Car,5328.320299
Premium,Employed,45173,Married,268,0,2,Offer3,Luxury Car,32613.69038
Basic,Unemployed,0,Divorced,61,0,1,Offer3,Four-Door Car,2258.793954
Premium,Employed,27514,Married,197,0,8,Offer1,SUV,15613.95173
Extended,Employed,55873,Married,88,3,6,Offer1,Four-Door Car,6991.614179
Basic,Unemployed,0,Single,114,0,3,Offer2,SUV,8104.43256
Basic,Employed,40113,Single,69,0,3,Offer1,Four-Door Car,5067.635525
Basic,Employed,26023,Married,72,1,2,Offer1,Four-Door Car,8457.461231
Extended,Employed,84822,Married,76,0,5,Offer1,Four-Door Car,6104.723142
Basic,Employed,33257,Married,66.01520295,1,4,Offer3,Four-Door Car,5675.923323
Basic,Employed,94676,Divorced,69,0,3,Offer2,Four-Door Car,5520.476175
Extended,Employed,26292,Married,80,0,2,Offer3,Two-Door Car,25030.37545
Basic,Employed,53904,Married,72.49016901,2,1,Offer3,Four-Door Car,2611.965869
Basic,Disabled,27592,Married,62,0,1,Offer1,Four-Door Car,2387.60606
Premium,Employed,52583,Married,107,0,5,Offer1,Two-Door Car,8847.444221
Basic,Retired,26487,Single,112,0,3,Offer1,SUV,7998.347343
Extended,Unemployed,0,Single,94,0,2,Offer3,Four-Door Car,10244.2435
Basic,Employed,71592,Divorced,72,0,2,Offer3,Four-Door Car,8742.05776
Basic,Employed,39310,Married,61,0,3,Offer1,Four-Door Car,4836.892172
Extended,Unemployed,0,Single,129,0,6,Offer1,SUV,9095.049868
Premium,Employed,88218,Divorced,126,3,2,Offer1,SUV,15031.5645
Basic,Employed,48054,Married,109,0,1,Offer1,SUV,4344.524462
Premium,Unemployed,0,Single,276,0,1,Offer1,Luxury SUV,11009.13049
Basic,Employed,69276,Married,74,2,8,Offer4,Two-Door Car,5797.604861
Basic,Employed,68261,Married,102,0,4,Offer2,Sports Car,8238.45802
Premium,Employed,33617,Married,117,0,2,Offer1,Four-Door Car,13979.09014
Basic,Employed,96263,Married,103,0,1,Offer2,SUV,4160.018087
Basic,Employed,95697,Married,61,0,1,Offer2,Two-Door Car,2471.528431
Extended,Employed,32517,Single,94,3,3,Offer1,Four-Door Car,6798.272436
Basic,Unemployed,0,Single,71,0,2,Offer1,Four-Door Car,7194.233091
Basic,Employed,87728,Divorced,70,1,2,Offer2,Four-Door Car,8427.723769
Extended,Unemployed,0,Single,117.292829,0,2,Offer1,Four-Door Car,10442.44633
Basic,Unemployed,0,Single,71,3,9,Offer1,Four-Door Car,4112.625047
Extended,Retired,16224,Married,93,0,9,Offer3,Four-Door Car,7031.463693
Basic,Employed,38898,Divorced,117,0,3,Offer1,SUV,9100.787395
Basic,Employed,40169,Divorced,65,1,3,Offer1,Four-Door Car,5119.414293
Extended,Employed,97268,Married,85,0,2,Offer1,Four-Door Car,17002.02246
Extended,Employed,70328,Divorced,73.50372405,0,7,Offer2,Four-Door Car,6689.022728
Basic,Medical Leave,23285,Married,65,0,7,Offer2,Two-Door Car,4942.630606
Extended,Employed,64429,Married,133,2,2,Offer3,SUV,15923.95503
Basic,Employed,63918,Single,72.07883098,0,2,Offer3,Four-Door Car,12687.15484
Basic,Employed,38713,Divorced,66,4,6,Offer2,Four-Door Car,4834.710493
Basic,Unemployed,0,Married,70,0,3,Offer1,Two-Door Car,5292.632491
Extended,Employed,38651,Single,98,0,1,Offer3,Two-Door Car,3815.851163
Basic,Disabled,29051,Married,73,0,1,Offer1,Two-Door Car,2775.080095
Extended,Employed,56188,Married,86,3,3,Offer2,Four-Door Car,6552.399896
Basic,Employed,98132,Married,71,0,5,Offer4,Four-Door Car,5733.213979
Premium,Employed,27362,Married,144,0,8,Offer1,SUV,11447.5071
Basic,Employed,25915,Married,63,0,7,Offer4,Two-Door Car,5016.144667
Basic,Employed,73758,Married,74,0,7,Offer3,Four-Door Car,5923.518828
Basic,Employed,86305,Divorced,65,2,9,Offer4,Two-Door Car,4974.801539
Premium,Unemployed,0,Married,104.5490534,0,1,Offer1,Four-Door Car,3885.456401
Basic,Employed,36843,Married,68,3,1,Offer4,Four-Door Car,2621.808611
Premium,Medical Leave,23748,Married,99,0,2,Offer2,Four-Door Car,10952.13189
Basic,Employed,48791,Married,62,3,1,Offer3,Two-Door Car,2451.535793
Basic,Employed,33104,Married,70,1,1,Offer2,Two-Door Car,2691.596929
Premium,Employed,73759,Married,114,3,6,Offer1,Four-Door Car,9102.902307
Basic,Medical Leave,14390,Single,65,0,2,Offer1,Four-Door Car,7183.071115
Basic,Employed,71391,Married,67,0,2,Offer2,Four-Door Car,8044.872393
Basic,Employed,27430,Married,68,0,4,Offer3,Two-Door Car,5403.546122
Basic,Employed,90893,Married,70,0,1,Offer1,Two-Door Car,2837.109178
Extended,Employed,32948,Single,127,1,2,Offer1,SUV,44468.02303
Premium,Employed,70734,Married,175,0,2,Offer1,SUV,21312.37811
Basic,Unemployed,0,Single,113,0,5,Offer1,SUV,7901.744238
Basic,Unemployed,0,Married,62,0,3,Offer3,Four-Door Car,4634.730197
Extended,Unemployed,0,Single,122,0,9,Offer1,Sports Car,9031.214859
Extended,Unemployed,0,Single,90,0,1,Offer1,Four-Door Car,3237.305187
Extended,Employed,36548,Married,76,0,1,Offer2,Four-Door Car,2975.256549
Basic,Unemployed,0,Married,67,0,1,Offer4,Four-Door Car,2460.665175
Extended,Employed,45225,Single,124,0,1,Offer3,Sports Car,4787.812897
Basic,Medical Leave,29152,Divorced,67,0,1,Offer4,Two-Door Car,2446.911045
Basic,Employed,58289,Single,62,0,1,Offer4,Four-Door Car,2331.325089
Basic,Medical Leave,28884,Married,72,1,3,Offer2,Four-Door Car,5288.240125
Extended,Employed,66429,Married,136,0,1,Offer2,Sports Car,5389.499465
Extended,Unemployed,0,Married,82,0,2,Offer1,Four-Door Car,14970.28509
Basic,Retired,21073,Divorced,106,1,3,Offer1,SUV,7805.31287
Extended,Employed,85322,Married,134,0,2,Offer1,SUV,16265.58682
Premium,Unemployed,0,Single,125.8229156,0,3,Offer1,SUV,19088.34203
Basic,Unemployed,0,Single,68,1,3,Offer1,Four-Door Car,4454.104455
Basic,Employed,76675,Married,72,0,3,Offer2,Four-Door Car,5799.063709
Basic,Unemployed,0,Single,180,0,2,Offer1,Luxury SUV,36181.02892
Basic,Unemployed,0,Single,63,0,1,Offer1,Two-Door Car,2063.387895
Premium,Employed,84240,Married,136,0,1,Offer4,Sports Car,5326.677654
Extended,Employed,26030,Married,139,1,2,Offer2,Sports Car,16229.64891
Basic,Employed,75648,Married,108,0,1,Offer2,SUV,4349.30875
Basic,Disabled,19245,Married,103,0,1,Offer1,Sports Car,3966.129505
Extended,Retired,23091,Married,91,0,5,Offer1,Four-Door Car,5926.729379
Extended,Unemployed,0,Single,92,3,5,Offer1,Two-Door Car,6057.07208
Basic,Employed,85756,Married,68.75982005,0,3,Offer2,Four-Door Car,4821.986443
Extended,Employed,35551,Single,81,1,1,Offer2,Four-Door Car,3176.865609
Basic,Employed,40870,Divorced,105,2,2,Offer1,SUV,12298.6863
Extended,Unemployed,0,Married,127,0,3,Offer1,SUV,9259.715798
Basic,Employed,91099,Single,107,0,3,Offer1,SUV,8528.288669
Extended,Unemployed,0,Single,83,0,1,Offer3,Four-Door Car,2987.949471
Premium,Employed,60774,Married,154,0,5,Offer2,SUV,12269.41862
Basic,Unemployed,0,Single,62,0,7,Offer2,Four-Door Car,4155.946211
Basic,Unemployed,0,Single,196,0,2,Offer2,Luxury Car,19237.69976
Premium,Medical Leave,16476,Divorced,101,0,1,Offer1,Four-Door Car,3707.282365
Basic,Unemployed,0,Single,65,0,2,Offer1,Four-Door Car,6647.846187
Basic,Retired,20538,Divorced,104,0,7,Offer1,SUV,7595.335237
Premium,Unemployed,0,Single,208,0,7,Offer1,Luxury SUV,13024.13012
Basic,Employed,71024,Married,65,1,2,Offer1,Four-Door Car,13046.65319
Basic,Employed,59216,Married,64,2,7,Offer2,Four-Door Car,5061.180855
Extended,Unemployed,0,Single,90,0,1,Offer3,Two-Door Car,3090.034104
Basic,Unemployed,0,Single,72,0,6,Offer1,Four-Door Car,5227.766419
Basic,Medical Leave,21514,Married,103,0,2,Offer1,SUV,12052.88693
Basic,Employed,46928,Married,103,4,4,Offer3,SUV,4082.704584
Basic,Employed,60942,Married,64,0,1,Offer2,Two-Door Car,2584.824329
Extended,Unemployed,0,Single,77,0,2,Offer1,Four-Door Car,7628.749434
Basic,Unemployed,0,Single,65,0,3,Offer1,Two-Door Car,4736.34799
Premium,Retired,11721,Divorced,102,2,2,Offer2,SUV,10382.50368
Basic,Unemployed,0,Single,68,1,1,Offer1,Two-Door Car,2217.664193
Extended,Employed,20217,Married,96,2,1,Offer2,Four-Door Car,3796.547659
Extended,Unemployed,0,Single,119,0,3,Offer2,SUV,9031.214859
Basic,Disabled,18495,Married,113,0,2,Offer1,SUV,26197.41498
Extended,Unemployed,0,Single,139,0,6,Offer3,Sports Car,9817.026936
Basic,Unemployed,0,Single,68,0,2,Offer1,Two-Door Car,7540.390159
Basic,Retired,20228,Divorced,101,1,2,Offer1,SUV,10408.96865
Extended,Employed,39722,Divorced,133,0,1,Offer1,SUV,5267.760257
Basic,Employed,88997,Divorced,72,0,3,Offer2,Four-Door Car,5757.442258
Basic,Employed,26790,Married,71,0,1,Offer2,Two-Door Car,2810.464447
Extended,Unemployed,0,Divorced,79,0,7,Offer2,Four-Door Car,5515.41017
Extended,Employed,73695,Married,82.06778586,0,1,Offer3,Four-Door Car,3331.445625
Extended,Disabled,28383,Single,81.88476916,0,1,Offer1,Four-Door Car,3023.887488
Basic,Unemployed,0,Married,61,0,1,Offer2,Four-Door Car,2159.251473
Basic,Employed,24031,Married,66,0,3,Offer4,Four-Door Car,5264.425866
Basic,Unemployed,0,Single,62,0,3,Offer1,Four-Door Car,4260.709139
Basic,Employed,78352,Divorced,78.58117807,0,7,Offer4,Two-Door Car,5895.106386
Basic,Unemployed,0,Married,72,0,3,Offer2,Four-Door Car,5087.020469
Basic,Employed,28358,Married,117,0,1,Offer2,Sports Car,4639.981638
Basic,Unemployed,0,Single,61,0,1,Offer2,Four-Door Car,1994.774936
Basic,Unemployed,0,Single,66,0,9,Offer2,Four-Door Car,4671.416683
Basic,Employed,84574,Divorced,70,0,2,Offer1,Four-Door Car,8456.722498
Extended,Employed,44723,Married,124,0,1,Offer1,SUV,4975.171042
Extended,Medical Leave,13037,Married,124,0,1,Offer2,SUV,4726.869327
Premium,Employed,46587,Divorced,119,2,2,Offer1,Four-Door Car,41787.90343
Basic,Employed,72075,Married,71,0,1,Offer2,Two-Door Car,2871.437451
Basic,Employed,22061,Married,74,0,8,Offer2,Four-Door Car,5878.199296
Extended,Employed,88592,Married,76,0,2,Offer1,Four-Door Car,18321.41903
Basic,Unemployed,0,Married,108,0,2,Offer1,SUV,25030.37545
Extended,Employed,77235,Married,87,0,5,Offer2,Two-Door Car,7035.763363
Basic,Employed,78757,Single,62,0,3,Offer2,Four-Door Car,4757.242856
Basic,Disabled,25452,Single,107,0,3,Offer1,Sports Car,8099.571213
Extended,Retired,18577,Divorced,86,0,6,Offer1,Four-Door Car,6273.911874
Extended,Unemployed,0,Single,89,1,7,Offer1,Two-Door Car,6269.136365
Premium,Employed,78077,Married,107,2,6,Offer2,Four-Door Car,8578.364528
Basic,Unemployed,0,Single,116,0,1,Offer1,Sports Car,4078.023331
Basic,Employed,59848,Married,73,1,3,Offer1,Two-Door Car,5905.971667
Basic,Medical Leave,21289,Married,71,0,3,Offer2,Four-Door Car,5477.206072
Extended,Employed,28564,Married,77,0,1,Offer2,Four-Door Car,3000.437822
Premium,Retired,28142,Married,105,0,1,Offer1,Sports Car,3873.647046
Extended,Employed,85609,Married,138,0,1,Offer2,SUV,5574.618901
Premium,Employed,60466,Married,117,0,1,Offer2,Four-Door Car,4666.643522
Premium,Employed,37435,Married,106,0,1,Offer1,Sports Car,4089.463358
Extended,Unemployed,0,Single,128,0,2,Offer1,SUV,29706.78459
Premium,Medical Leave,20394,Married,115,0,1,Offer1,Two-Door Car,4381.880534
Extended,Employed,41479,Married,94,0,1,Offer2,Two-Door Car,3746.751625
Basic,Employed,84178,Divorced,74,0,2,Offer2,Two-Door Car,26763.82631
Premium,Employed,85478,Married,103,0,6,Offer1,Two-Door Car,8295.837442
Basic,Unemployed,0,Single,72,0,3,Offer1,Four-Door Car,5001.527484
Basic,Employed,45855,Single,65,2,1,Offer1,Four-Door Car,2494.869528
Premium,Employed,29193,Married,118,0,1,Offer3,Four-Door Car,4698.345864
Basic,Unemployed,0,Married,117,0,9,Offer1,Sports Car,8509.850887
Basic,Medical Leave,23638,Married,112.9292479,0,2,Offer3,SUV,20101.65141
Extended,Employed,59797,Married,127,0,2,Offer3,SUV,15261.41386
Basic,Medical Leave,18107,Married,68.11922433,0,8,Offer1,Four-Door Car,4801.661503
Basic,Employed,20961,Married,67,0,2,Offer2,Four-Door Car,8009.472833
Extended,Employed,82320,Married,99,1,2,Offer2,Four-Door Car,27443.47482
Extended,Employed,21839,Single,137,0,8,Offer2,Sports Car,10302.90289
Basic,Employed,48473,Single,63,0,1,Offer2,Four-Door Car,2444.896824
Basic,Employed,93621,Divorced,100,0,1,Offer4,Sports Car,4035.769432
Basic,Unemployed,0,Single,115,0,7,Offer1,SUV,7550.41865
Basic,Employed,58658,Married,74,0,2,Offer4,Two-Door Car,11747.65373
Basic,Unemployed,0,Married,72,0,5,Offer1,Four-Door Car,5675.923323
Basic,Employed,38606,Single,68,0,3,Offer1,Four-Door Car,5282.543094
Premium,Employed,43324,Married,101,0,2,Offer2,Two-Door Car,12047.775
Basic,Employed,40833,Single,69,0,6,Offer2,Four-Door Car,5358.163394
Basic,Unemployed,0,Single,65,0,1,Offer3,Four-Door Car,2199.73952
Extended,Employed,26285,Married,84,0,1,Offer3,Four-Door Car,3312.323945
Basic,Disabled,25448,Married,71,0,2,Offer4,Four-Door Car,8458.912476
Extended,Employed,34498,Married,84,0,3,Offer2,Two-Door Car,6369.262355
Basic,Disabled,19864,Divorced,63,0,1,Offer1,Four-Door Car,2359.423599
Basic,Employed,73102,Married,73.68293005,0,4,Offer2,Four-Door Car,5310.905647
Basic,Employed,29730,Married,72,0,3,Offer3,Four-Door Car,5728.581037
Basic,Unemployed,0,Single,73,0,2,Offer2,Four-Door Car,20842.5963
Premium,Medical Leave,19634,Married,104,0,8,Offer1,SUV,7706.036295
Basic,Employed,60214,Married,100,1,4,Offer1,Sports Car,7943.513275
Premium,Employed,52572,Divorced,114.153931,0,3,Offer1,Four-Door Car,9045.111945
Basic,Unemployed,0,Single,63,0,3,Offer2,Two-Door Car,4496.977642
Premium,Employed,26026,Single,116,1,1,Offer3,Two-Door Car,4369.041685
Basic,Employed,20090,Married,109,0,2,Offer2,Sports Car,34611.37896
Basic,Employed,30752,Married,73,1,1,Offer2,Four-Door Car,2921.490461
Basic,Employed,22346,Married,71,2,2,Offer4,Four-Door Car,17223.89108
Basic,Employed,37876,Single,69,0,1,Offer2,Four-Door Car,2647.519741
Basic,Employed,72731,Married,65,0,1,Offer2,Four-Door Car,2584.532849
Premium,Medical Leave,12780,Married,114,0,7,Offer4,SUV,8231.223361
Extended,Retired,23091,Married,96,5,5,Offer1,Four-Door Car,5926.729379
Basic,Medical Leave,17576,Divorced,105.5387934,0,1,Offer4,Two-Door Car,2975.256549
Basic,Unemployed,0,Single,69,1,2,Offer2,Four-Door Car,7286.155383
Basic,Employed,82664,Married,114,3,9,Offer2,SUV,8838.085637
Extended,Employed,39135,Divorced,85.41307118,0,2,Offer1,Four-Door Car,10745.97948
Basic,Employed,45820,Divorced,72,0,5,Offer2,Four-Door Car,5741.696078
Basic,Employed,38984,Married,73,0,2,Offer2,Four-Door Car,8591.604933
Basic,Employed,90972,Married,74,0,8,Offer2,Two-Door Car,5968.118877
Basic,Employed,68073,Married,114,0,8,Offer3,SUV,9080.28284
Basic,Unemployed,0,Single,65,0,8,Offer4,Four-Door Car,4506.660224
Basic,Employed,70624,Married,106,0,3,Offer4,SUV,8471.292552
Premium,Employed,60466,Married,109.6222847,0,1,Offer2,Four-Door Car,4669.22664
Basic,Unemployed,0,Married,65,0,2,Offer4,Four-Door Car,6810.52531
Premium,Employed,99368,Married,113,0,3,Offer1,Four-Door Car,9124.600015
Basic,Medical Leave,27500,Divorced,114,0,2,Offer1,SUV,33718.8424
Basic,Unemployed,0,Single,76.14356596,0,7,Offer1,Four-Door Car,4815.009736
Extended,Employed,41458,Single,98,0,3,Offer3,Four-Door Car,7532.262392
Basic,Employed,64801,Married,64,0,2,Offer2,Four-Door Car,7582.113842
Basic,Medical Leave,28879,Married,106,0,2,Offer2,Sports Car,12023.75062
Basic,Employed,25634,Married,67,0,2,Offer4,Four-Door Car,10622.51656
Basic,Employed,41126,Divorced,61,0,8,Offer3,Four-Door Car,4860.580033
Extended,Employed,47622,Married,80,0,7,Offer1,Four-Door Car,6301.102478
Basic,Employed,95697,Married,61,0,1,Offer2,Two-Door Car,2471.528431
Premium,Unemployed,0,Single,105,0,7,Offer2,Two-Door Car,7212.143863
Premium,Employed,70340,Married,113,0,1,Offer1,Four-Door Car,4528.50489
Basic,Retired,14030,Married,72,0,1,Offer2,Two-Door Car,2719.506996
Basic,Unemployed,0,Single,64,0,8,Offer3,Four-Door Car,4428.038374
Basic,Employed,29250,Married,64,0,1,Offer4,Two-Door Car,2545.518369
Basic,Unemployed,0,Divorced,107,0,3,Offer1,SUV,8005.964669
Extended,Medical Leave,25322,Divorced,126,0,3,Offer3,Sports Car,9486.037005
Basic,Employed,23737,Married,62,1,1,Offer2,Four-Door Car,2433.214447
Extended,Unemployed,0,Divorced,139,0,2,Offer1,SUV,14635.45158
Extended,Employed,42460,Married,91,0,1,Offer1,Two-Door Car,3671.818326
Extended,Unemployed,0,Single,96,0,1,Offer3,Two-Door Car,3686.723847
Extended,Employed,45430,Single,81,0,8,Offer1,Two-Door Car,6293.963716
Extended,Employed,31517,Married,84,2,3,Offer4,Two-Door Car,6685.797205
Basic,Employed,94304,Divorced,71,0,1,Offer2,Two-Door Car,2814.2088
Basic,Employed,73903,Married,73,0,2,Offer2,Four-Door Car,11718.41696
Basic,Employed,85447,Single,71,2,3,Offer4,Four-Door Car,5421.537952
Basic,Employed,40447,Married,77.09865494,0,2,Offer2,Four-Door Car,8306.550901
Premium,Employed,58733,Married,188,4,1,Offer1,SUV,5918.066128
Extended,Employed,45668,Married,80,0,2,Offer2,Four-Door Car,9701.027271
Extended,Unemployed,0,Married,121,0,2,Offer2,SUV,22029.1505
Basic,Medical Leave,16258,Married,64,0,1,Offer3,Two-Door Car,2410.105206
Extended,Employed,67890,Single,85,0,2,Offer4,Four-Door Car,9942.304791
Premium,Employed,77678,Married,116,0,1,Offer1,Two-Door Car,4685.504251
Premium,Unemployed,0,Single,286,0,9,Offer1,Luxury SUV,19849.73509
Basic,Unemployed,0,Married,106,1,3,Offer3,SUV,7545.548643
Extended,Employed,26255,Married,77.14511663,0,3,Offer1,Four-Door Car,7031.785183
Basic,Employed,53907,Married,71,0,9,Offer1,Four-Door Car,5666.867962
Basic,Employed,45281,Married,105,0,1,Offer3,SUV,4170.687348
Basic,Employed,43177,Married,103,0,1,Offer2,SUV,4089.036013
Extended,Employed,52653,Single,81,0,1,Offer2,Two-Door Car,3193.459822
Extended,Unemployed,0,Single,94,0,6,Offer2,Four-Door Car,6803.615629
Basic,Employed,24860,Divorced,61,0,2,Offer2,Four-Door Car,5794.682724
Extended,Employed,65083,Married,77,0,1,Offer2,Four-Door Car,3059.282091
Extended,Unemployed,0,Single,132,0,2,Offer1,Sports Car,18882.63699
Basic,Unemployed,0,Single,65,0,1,Offer2,Two-Door Car,2152.081322
Basic,Unemployed,0,Divorced,69,0,6,Offer4,Four-Door Car,5070.227097
Premium,Unemployed,0,Married,96,0,4,Offer1,Four-Door Car,7121.080412
Extended,Employed,69152,Single,89,4,1,Offer3,Four-Door Car,3319.620511
Extended,Disabled,17961,Married,124,0,2,Offer1,SUV,14435.67365
